,id,date_time,lap,latitude_longitude,velocity,navigation,vehicle_id
165,22049390,2022-07-14 14:13:18,3,"(-13.5259606, -71.982455)",25,109,SJ18
166,22049514,2022-07-14 14:13:49,3,"(-13.5262325, -71.9817331)",10,131,SJ18
167,22049605,2022-07-14 14:14:14,3,"(-13.5269747, -71.982025)",15,202,SJ18
168,22049661,2022-07-14 14:14:28,3,"(-13.5276503, -71.9823375)",20,205,SJ18
169,22049783,2022-07-14 14:15:01,3,"(-13.5280612, -71.9828824)",19,269,SJ18
170,22050311,2022-07-14 14:15:34,3,"(-13.5280472, -71.9836044)",10,261,SJ18
171,22050336,2022-07-14 14:15:53,3,"(-13.5285557, -71.9836116)",26,124,SJ18
172,22050341,2022-07-14 14:16:13,3,"(-13.5292025, -71.9832117)",24,162,SJ18
173,22050346,2022-07-14 14:16:33,3,"(-13.5299509, -71.9830202)",23,162,SJ18
174,22050370,2022-07-14 14:16:47,3,"(-13.5306763, -71.9827923)",25,153,SJ18
175,22050378,2022-07-14 14:17:13,3,"(-13.5308825, -71.9822742)",27,66,SJ18
176,22050401,2022-07-14 14:17:51,3,"(-13.5304758, -71.9806064)",14,77,SJ18
177,22050470,2022-07-14 14:18:20,3,"(-13.5302797, -71.9797889)",24,75,SJ18
178,22050532,2022-07-14 14:18:38,3,"(-13.5308787, -71.9797781)",26,191,SJ18
179,22050592,2022-07-14 14:18:50,3,"(-13.5317873, -71.9800043)",37,192,SJ18
180,22050644,2022-07-14 14:19:02,3,"(-13.5329604, -71.9804489)",43,208,SJ18
181,22050678,2022-07-14 14:19:15,3,"(-13.5338324, -71.9806718)",29,186,SJ18
182,22050753,2022-07-14 14:19:27,3,"(-13.5348863, -71.9807605)",28,176,SJ18
183,22050996,2022-07-14 14:19:45,3,"(-13.535542, -71.9804738)",4,140,SJ18
184,22050999,2022-07-14 14:20:24,3,"(-13.536207, -71.9802858)",14,157,SJ18
185,22051079,2022-07-14 14:21:13,3,"(-13.5368166, -71.9799826)",8,159,SJ18
186,22051166,2022-07-14 14:21:36,3,"(-13.5374508, -71.9801065)",11,206,SJ18
187,22051218,2022-07-14 14:21:50,3,"(-13.5381185, -71.98045)",27,205,SJ18
188,22051256,2022-07-14 14:22:02,3,"(-13.5388642, -71.9808443)",26,205,SJ18
189,22051300,2022-07-14 14:22:14,3,"(-13.5395407, -71.9811017)",23,199,SJ18
190,22051424,2022-07-14 14:22:51,3,"(-13.5402231, -71.9813576)",13,197,SJ18
191,22051470,2022-07-14 14:23:05,3,"(-13.5410089, -71.9815205)",26,202,SJ18
192,22051509,2022-07-14 14:23:17,3,"(-13.5417204, -71.9820135)",29,214,SJ18
193,22051592,2022-07-14 14:23:41,3,"(-13.542376, -71.9821613)",8,138,SJ18
194,22051751,2022-07-14 14:24:26,3,"(-13.5429882, -71.9819639)",13,202,SJ18
195,22051835,2022-07-14 14:24:49,3,"(-13.5436524, -71.9822893)",21,179,SJ18
196,22051862,2022-07-14 14:25:01,3,"(-13.5443405, -71.9821022)",20,164,SJ18
197,22051957,2022-07-14 14:25:31,3,"(-13.545025, -71.9819458)",17,197,SJ18
198,22052007,2022-07-14 14:25:44,3,"(-13.5448716, -71.9824835)",20,311,SJ18
199,22052040,2022-07-14 14:25:56,3,"(-13.5448287, -71.983093)",20,238,SJ18
200,22052101,2022-07-14 14:26:12,3,"(-13.5453092, -71.9835688)",9,223,SJ18
201,22052193,2022-07-14 14:26:38,3,"(-13.5458359, -71.9840835)",20,228,SJ18
202,22052285,2022-07-14 14:27:06,3,"(-13.5463976, -71.9845222)",18,210,SJ18
203,22052351,2022-07-14 14:27:25,3,"(-13.5469992, -71.9848699)",11,206,SJ18
204,22052404,2022-07-14 14:27:39,3,"(-13.54758, -71.9853119)",23,221,SJ18
205,22052447,2022-07-14 14:27:51,3,"(-13.5481375, -71.9859841)",31,234,SJ18
206,22052496,2022-07-14 14:28:03,3,"(-13.5487065, -71.9868542)",33,242,SJ18
207,22052536,2022-07-14 14:28:15,3,"(-13.5493263, -71.9876916)",34,223,SJ18
208,22052569,2022-07-14 14:28:27,3,"(-13.5500334, -71.9884694)",34,229,SJ18
209,22052610,2022-07-14 14:28:39,3,"(-13.5506603, -71.9892306)",33,234,SJ18
210,22052654,2022-07-14 14:28:51,3,"(-13.5511944, -71.9901268)",34,240,SJ18
211,22052726,2022-07-14 14:29:14,3,"(-13.5516254, -71.9908698)",14,238,SJ18
212,22052785,2022-07-14 14:29:28,3,"(-13.5521282, -71.9912421)",21,137,SJ18
213,22052824,2022-07-14 14:29:40,3,"(-13.5518957, -71.9905993)",22,56,SJ18
214,22052869,2022-07-14 14:29:52,3,"(-13.5513627, -71.9898347)",34,52,SJ18
215,22052915,2022-07-14 14:30:04,3,"(-13.5513197, -71.9889275)",25,133,SJ18
216,22052972,2022-07-14 14:30:19,3,"(-13.551344, -71.9882024)",21,87,SJ18
0,22076321,2022-07-14 16:17:05,4,"(-13.5545105, -71.8578464)",18,303,SJ18
1,22076508,2022-07-14 16:17:48,4,"(-13.5541083, -71.8584578)",24,295,SJ18
2,22076561,2022-07-14 16:18:00,4,"(-13.5537254, -71.8594772)",40,285,SJ18
3,22076608,2022-07-14 16:18:12,4,"(-13.553466, -71.8609225)",46,280,SJ18
4,22076659,2022-07-14 16:18:24,4,"(-13.5533181, -71.8618161)",31,279,SJ18
5,22076700,2022-07-14 16:18:36,4,"(-13.5531486, -71.8629877)",46,278,SJ18
6,22076743,2022-07-14 16:18:48,4,"(-13.5529734, -71.8640234)",30,277,SJ18
7,22076789,2022-07-14 16:19:00,4,"(-13.5527979, -71.8651123)",23,281,SJ18
8,22076890,2022-07-14 16:19:29,4,"(-13.5526407, -71.8658679)",23,281,SJ18
9,22076937,2022-07-14 16:19:41,4,"(-13.5524153, -71.8668418)",33,284,SJ18
10,22076997,2022-07-14 16:19:55,4,"(-13.5522006, -71.8676863)",19,284,SJ18
11,22077050,2022-07-14 16:20:08,4,"(-13.5519604, -71.868711)",39,282,SJ18
12,22077083,2022-07-14 16:20:20,4,"(-13.5516518, -71.8699092)",35,285,SJ18
13,22077202,2022-07-14 16:20:46,4,"(-13.5514694, -71.8706589)",23,283,SJ18
14,22077249,2022-07-14 16:20:58,4,"(-13.5512711, -71.8715184)",32,283,SJ18
15,22077286,2022-07-14 16:21:10,4,"(-13.551021, -71.872548)",34,286,SJ18
16,22077328,2022-07-14 16:21:22,4,"(-13.5507644, -71.8734952)",22,284,SJ18
17,22077495,2022-07-14 16:22:02,4,"(-13.5505587, -71.8741602)",21,286,SJ18
18,22077547,2022-07-14 16:22:14,4,"(-13.5502971, -71.875093)",37,287,SJ18
19,22077603,2022-07-14 16:22:31,4,"(-13.5500101, -71.8761175)",13,284,SJ18
0,22077684,2022-07-14 16:22:47,5,"(-13.5497742, -71.8769148)",32,286,SJ18
1,22077696,2022-07-14 16:22:59,5,"(-13.5493794, -71.8781971)",50,287,SJ18
2,22077787,2022-07-14 16:23:25,5,"(-13.5490846, -71.8791897)",24,283,SJ18
3,22077829,2022-07-14 16:23:37,5,"(-13.5487994, -71.8802485)",40,284,SJ18
4,22077875,2022-07-14 16:23:49,5,"(-13.5485429, -71.8812949)",29,284,SJ18
5,22077928,2022-07-14 16:24:01,5,"(-13.548306, -71.8822279)",27,285,SJ18
6,22077976,2022-07-14 16:24:13,5,"(-13.5480871, -71.8830166)",27,285,SJ18
7,22078042,2022-07-14 16:24:27,5,"(-13.5478896, -71.8837878)",7,287,SJ18
8,22078114,2022-07-14 16:24:52,5,"(-13.5476639, -71.8845036)",20,284,SJ18
9,22078225,2022-07-14 16:25:20,5,"(-13.5474581, -71.8852695)",15,285,SJ18
10,22078321,2022-07-14 16:25:42,5,"(-13.547238, -71.8860863)",21,287,SJ18
11,22078378,2022-07-14 16:25:59,5,"(-13.5470617, -71.8867851)",6,285,SJ18
12,22078449,2022-07-14 16:26:20,5,"(-13.5469126, -71.8874356)",21,282,SJ18
13,22078532,2022-07-14 16:26:41,5,"(-13.5464935, -71.8878536)",16,21,SJ18
14,22078613,2022-07-14 16:27:02,5,"(-13.5457411, -71.8876309)",23,16,SJ18
15,22078662,2022-07-14 16:27:14,5,"(-13.5450712, -71.8874331)",24,12,SJ18
16,22078718,2022-07-14 16:27:27,5,"(-13.5444072, -71.887374)",19,297,SJ18
17,22078842,2022-07-14 16:28:04,5,"(-13.5442017, -71.8880609)",10,270,SJ18
18,22079002,2022-07-14 16:28:41,5,"(-13.5448106, -71.8883728)",5,198,SJ18
19,22079069,2022-07-14 16:29:01,5,"(-13.5454983, -71.888628)",24,198,SJ18
20,22079112,2022-07-14 16:29:15,5,"(-13.5462274, -71.8888777)",9,197,SJ18
21,22079333,2022-07-14 16:30:13,5,"(-13.5464319, -71.8893453)",11,271,SJ18
22,22079381,2022-07-14 16:30:27,5,"(-13.5462461, -71.8900558)",22,295,SJ18
23,22079518,2022-07-14 16:30:55,5,"(-13.5459735, -71.8907096)",25,290,SJ18
24,22079903,2022-07-14 16:31:28,5,"(-13.5454492, -71.8925005)",39,284,SJ18
25,22079906,2022-07-14 16:31:40,5,"(-13.5451122, -71.8938406)",43,286,SJ18
26,22079909,2022-07-14 16:31:52,5,"(-13.5446609, -71.8950315)",35,296,SJ18
27,22079901,2022-07-14 16:32:44,5,"(-13.544334, -71.8956973)",25,298,SJ18
28,22080003,2022-07-14 16:33:11,5,"(-13.5438919, -71.8963764)",27,302,SJ18
29,22080053,2022-07-14 16:33:23,5,"(-13.5433492, -71.8971375)",20,309,SJ18
30,22080128,2022-07-14 16:33:42,5,"(-13.5428853, -71.8977873)",21,305,SJ18
31,22080184,2022-07-14 16:33:54,5,"(-13.5424423, -71.8983747)",25,308,SJ18
32,22080229,2022-07-14 16:34:06,5,"(-13.5420465, -71.898937)",20,307,SJ18
33,22080330,2022-07-14 16:34:29,5,"(-13.5416088, -71.8995332)",23,304,SJ18
34,22080390,2022-07-14 16:34:41,5,"(-13.5410381, -71.9003483)",36,304,SJ18
35,22080432,2022-07-14 16:34:53,5,"(-13.5402918, -71.9013804)",45,305,SJ18
36,22080486,2022-07-14 16:35:05,5,"(-13.5394326, -71.9025871)",47,305,SJ18
37,22080528,2022-07-14 16:35:17,5,"(-13.5387889, -71.9034161)",25,309,SJ18
38,22080695,2022-07-14 16:36:02,5,"(-13.5383712, -71.9040417)",25,303,SJ18
39,22080741,2022-07-14 16:36:14,5,"(-13.5377589, -71.9049691)",42,304,SJ18
40,22080829,2022-07-14 16:36:37,5,"(-13.5372684, -71.9057157)",23,302,SJ18
41,22080877,2022-07-14 16:36:49,5,"(-13.5367113, -71.9065878)",40,303,SJ18
42,22080948,2022-07-14 16:37:09,5,"(-13.5361362, -71.9074135)",22,300,SJ18
43,22080991,2022-07-14 16:37:21,5,"(-13.5355757, -71.908307)",41,304,SJ18
44,22081036,2022-07-14 16:37:33,5,"(-13.5347659, -71.9095853)",54,304,SJ18
45,22081088,2022-07-14 16:37:45,5,"(-13.53376, -71.9110943)",60,304,SJ18
46,22081136,2022-07-14 16:37:57,5,"(-13.5327695, -71.9126282)",58,304,SJ18
47,22081184,2022-07-14 16:38:09,5,"(-13.5318958, -71.9139074)",26,304,SJ18
48,22081262,2022-07-14 16:38:34,5,"(-13.5315845, -71.9145817)",25,286,SJ18
49,22081311,2022-07-14 16:38:46,5,"(-13.5314594, -71.915576)",32,271,SJ18
50,22081367,2022-07-14 16:38:58,5,"(-13.5316765, -71.916725)",39,254,SJ18
51,22081406,2022-07-14 16:39:10,5,"(-13.5320097, -71.9180097)",42,257,SJ18
52,22081449,2022-07-14 16:39:22,5,"(-13.532223, -71.9191885)",35,260,SJ18
53,22081491,2022-07-14 16:39:34,5,"(-13.5324222, -71.9202023)",24,254,SJ18
54,22081656,2022-07-14 16:40:19,5,"(-13.5325764, -71.9209639)",26,257,SJ18
55,22081704,2022-07-14 16:40:31,5,"(-13.532761, -71.9219707)",36,260,SJ18
56,22081747,2022-07-14 16:40:43,5,"(-13.5327117, -71.9232405)",47,278,SJ18
57,22081801,2022-07-14 16:40:55,5,"(-13.5323033, -71.9246738)",42,285,SJ18
58,22081841,2022-07-14 16:41:07,5,"(-13.5320447, -71.9256426)",21,288,SJ18
59,22081951,2022-07-14 16:41:34,5,"(-13.5318242, -71.9263654)",28,284,SJ18
60,22082001,2022-07-14 16:41:46,5,"(-13.5315232, -71.9274559)",38,284,SJ18
61,22082104,2022-07-14 16:42:11,5,"(-13.5312758, -71.9282918)",23,282,SJ18
62,22082146,2022-07-14 16:42:23,5,"(-13.5310564, -71.9291654)",31,284,SJ18
63,22082209,2022-07-14 16:42:43,5,"(-13.5308146, -71.9299138)",21,281,SJ18
64,22082259,2022-07-14 16:42:55,5,"(-13.5305795, -71.9307133)",31,285,SJ18
65,22082293,2022-07-14 16:43:07,5,"(-13.5303045, -71.9317246)",34,285,SJ18
66,22082475,2022-07-14 16:43:59,5,"(-13.5300807, -71.9324738)",20,284,SJ18
67,22082516,2022-07-14 16:44:11,5,"(-13.5298428, -71.933321)",31,285,SJ18
68,22082583,2022-07-14 16:44:23,5,"(-13.529603, -71.9341567)",22,285,SJ18
69,22082696,2022-07-14 16:45:01,5,"(-13.529419, -71.9348771)",18,285,SJ18
70,22082737,2022-07-14 16:45:13,5,"(-13.5291994, -71.9356134)",23,289,SJ18
71,22082814,2022-07-14 16:45:39,5,"(-13.5290185, -71.9363801)",23,284,SJ18
72,22082869,2022-07-14 16:45:51,5,"(-13.5287586, -71.9373659)",37,283,SJ18
73,22082907,2022-07-14 16:46:03,5,"(-13.5283919, -71.9385309)",41,287,SJ18
74,22082954,2022-07-14 16:46:16,5,"(-13.528127, -71.9395014)",15,290,SJ18
75,22083141,2022-07-14 16:47:01,5,"(-13.5279302, -71.9402608)",25,282,SJ18
76,22083184,2022-07-14 16:47:13,5,"(-13.5278537, -71.9413965)",41,272,SJ18
77,22083231,2022-07-14 16:47:25,5,"(-13.5276763, -71.9425506)",33,283,SJ18
78,22083320,2022-07-14 16:47:47,5,"(-13.5275713, -71.9433599)",21,273,SJ18
79,22083364,2022-07-14 16:47:59,5,"(-13.5274625, -71.9441446)",29,275,SJ18
80,22083413,2022-07-14 16:48:11,5,"(-13.5273417, -71.9452219)",34,274,SJ18
81,22083455,2022-07-14 16:48:23,5,"(-13.527209, -71.9463472)",36,278,SJ18
82,22083507,2022-07-14 16:48:35,5,"(-13.5269691, -71.9473915)",34,285,SJ18
83,22083595,2022-07-14 16:49:01,5,"(-13.5266505, -71.9482353)",7,276,SJ18
84,22083909,2022-07-14 16:50:22,5,"(-13.5264808, -71.9489648)",18,287,SJ18
85,22083951,2022-07-14 16:50:34,5,"(-13.5262501, -71.949713)",20,287,SJ18
86,22084007,2022-07-14 16:50:49,5,"(-13.5260432, -71.9504165)",20,286,SJ18
87,22084137,2022-07-14 16:51:27,5,"(-13.5258237, -71.9510816)",8,281,SJ18
88,22084369,2022-07-14 16:52:26,5,"(-13.5255924, -71.95179)",23,288,SJ18
89,22084427,2022-07-14 16:52:44,5,"(-13.5253629, -71.9525906)",22,287,SJ18
90,22084486,2022-07-14 16:52:56,5,"(-13.5251064, -71.9534497)",34,283,SJ18
91,22084524,2022-07-14 16:53:08,5,"(-13.5247494, -71.9546549)",43,287,SJ18
92,22084573,2022-07-14 16:53:20,5,"(-13.5243726, -71.9558488)",32,298,SJ18
93,22084747,2022-07-14 16:54:00,5,"(-13.5241629, -71.9565561)",13,290,SJ18
94,22084945,2022-07-14 16:54:55,5,"(-13.5239416, -71.9572781)",26,286,SJ18
95,22085017,2022-07-14 16:55:07,5,"(-13.5236232, -71.9583065)",42,287,SJ18
96,22085246,2022-07-14 16:56:11,5,"(-13.5224897, -71.9620488)",36,286,SJ18
97,22085373,2022-07-14 16:56:44,5,"(-13.5222116, -71.9629404)",9,288,SJ18
98,22085472,2022-07-14 16:57:10,5,"(-13.5219945, -71.9636592)",22,284,SJ18
99,22085520,2022-07-14 16:57:22,5,"(-13.5218038, -71.9643398)",20,278,SJ18
100,22085628,2022-07-14 16:57:50,5,"(-13.5216079, -71.9650181)",22,287,SJ18
101,22085684,2022-07-14 16:58:03,5,"(-13.5213034, -71.9659378)",26,289,SJ18
102,22085928,2022-07-14 16:59:01,5,"(-13.5210978, -71.9666915)",17,285,SJ18
103,22086008,2022-07-14 16:59:14,5,"(-13.5209108, -71.9673487)",22,284,SJ18
104,22086013,2022-07-14 16:59:26,5,"(-13.5207081, -71.9680424)",21,286,SJ18
105,22086316,2022-07-14 17:00:38,5,"(-13.5205441, -71.9687986)",24,277,SJ18
106,22086337,2022-07-14 17:00:50,5,"(-13.5203917, -71.9696669)",34,278,SJ18
107,22086397,2022-07-14 17:01:02,5,"(-13.5202162, -71.9708383)",30,279,SJ18
108,22086426,2022-07-14 17:01:15,5,"(-13.5200895, -71.9715672)",26,279,SJ18
109,22086500,2022-07-14 17:01:33,5,"(-13.5203594, -71.9720356)",26,179,SJ18
110,22086551,2022-07-14 17:01:45,5,"(-13.5213471, -71.9720791)",23,186,SJ18
111,22086850,2022-07-14 17:03:03,5,"(-13.5221358, -71.9720719)",0,180,SJ18
112,22086972,2022-07-14 17:03:37,5,"(-13.5229225, -71.9720165)",18,176,SJ18
113,22087073,2022-07-14 17:04:04,5,"(-13.5236362, -71.9719568)",28,173,SJ18
114,22087156,2022-07-14 17:04:29,5,"(-13.5242378, -71.9720955)",15,271,SJ18
115,22087406,2022-07-14 17:05:39,5,"(-13.5244123, -71.972662)",13,173,SJ18
116,22087460,2022-07-14 17:05:58,5,"(-13.5251478, -71.9724348)",19,160,SJ18
117,22087574,2022-07-14 17:06:28,5,"(-13.5258248, -71.9720955)",10,141,SJ18
118,22087664,2022-07-14 17:06:43,5,"(-13.5264455, -71.9716982)",21,149,SJ18
119,22087993,2022-07-14 17:07:42,5,"(-13.5268849, -71.9718063)",2,276,SJ18
120,22088102,2022-07-14 17:07:59,5,"(-13.5264028, -71.9724135)",26,300,SJ18
121,22088239,2022-07-14 17:08:29,5,"(-13.5261163, -71.9731722)",8,288,SJ18
122,22088340,2022-07-14 17:08:46,5,"(-13.5258968, -71.9738772)",22,287,SJ18
123,22088386,2022-07-14 17:08:58,5,"(-13.5256606, -71.9746591)",27,286,SJ18
124,22088444,2022-07-14 17:09:15,5,"(-13.5253439, -71.9753724)",19,284,SJ18
125,22088497,2022-07-14 17:09:27,5,"(-13.5251718, -71.9760213)",23,286,SJ18
126,22088542,2022-07-14 17:09:39,5,"(-13.5249265, -71.9767391)",21,290,SJ18
127,22088690,2022-07-14 17:10:19,5,"(-13.5245811, -71.9773629)",8,295,SJ18
128,22088804,2022-07-14 17:10:51,5,"(-13.5242329, -71.9779784)",10,299,SJ18
129,22088999,2022-07-14 17:11:49,5,"(-13.5239316, -71.9786881)",13,293,SJ18
130,22089233,2022-07-14 17:12:53,5,"(-13.523662, -71.9793155)",8,295,SJ18
131,22089477,2022-07-14 17:13:59,5,"(-13.5233648, -71.9799132)",12,293,SJ18
132,22089563,2022-07-14 17:14:23,5,"(-13.5230249, -71.9806059)",13,293,SJ18
133,22089668,2022-07-14 17:14:47,5,"(-13.5226842, -71.9812945)",12,297,SJ18
134,22089975,2022-07-14 17:16:06,5,"(-13.5224303, -71.9818859)",0,331,SJ18
135,22090206,2022-07-14 17:17:17,5,"(-13.5226934, -71.9824927)",7,252,SJ18
136,22090608,2022-07-14 17:19:07,5,"(-13.5230966, -71.9828765)",9,198,SJ18
137,22090658,2022-07-14 17:19:25,5,"(-13.5237172, -71.9830495)",20,191,SJ18
138,22090823,2022-07-14 17:19:57,5,"(-13.5244912, -71.9832997)",12,202,SJ18
139,22090961,2022-07-14 17:20:49,5,"(-13.5252104, -71.9835622)",9,196,SJ18
140,22091028,2022-07-14 17:21:09,5,"(-13.5256502, -71.9831905)",16,116,SJ18
141,22091072,2022-07-14 17:21:22,5,"(-13.5258805, -71.9825685)",19,108,SJ18
142,22091137,2022-07-14 17:21:37,5,"(-13.5261582, -71.9819563)",13,106,SJ18
143,22091221,2022-07-14 17:22:02,5,"(-13.5267597, -71.9819275)",13,205,SJ18
144,22091311,2022-07-14 17:22:20,5,"(-13.5274359, -71.9822565)",20,204,SJ18
145,22091663,2022-07-14 17:23:43,5,"(-13.5280363, -71.9826028)",20,257,SJ18
146,22091665,2022-07-14 17:23:55,5,"(-13.5280655, -71.9834311)",25,264,SJ18
147,22091792,2022-07-14 17:24:31,5,"(-13.5284037, -71.983807)",15,123,SJ18
148,22091907,2022-07-14 17:24:45,5,"(-13.5289672, -71.9832939)",17,151,SJ18
149,22092081,2022-07-14 17:25:09,5,"(-13.5296636, -71.9831137)",13,163,SJ18
150,22092082,2022-07-14 17:25:24,5,"(-13.5303517, -71.9829162)",13,159,SJ18
151,22092086,2022-07-14 17:25:38,5,"(-13.5310132, -71.9826384)",13,148,SJ18
152,22092098,2022-07-14 17:25:52,5,"(-13.5307777, -71.9818658)",14,76,SJ18
153,22092187,2022-07-14 17:26:16,5,"(-13.5305683, -71.981077)",27,70,SJ18
154,22092253,2022-07-14 17:26:36,5,"(-13.5303733, -71.9802853)",17,81,SJ18
155,22092300,2022-07-14 17:26:51,5,"(-13.5304608, -71.9796771)",19,192,SJ18
156,22092347,2022-07-14 17:27:03,5,"(-13.5312342, -71.9798892)",30,194,SJ18
157,22092598,2022-07-14 17:27:33,5,"(-13.5329548, -71.980456)",23,202,SJ18
158,22092599,2022-07-14 17:27:47,5,"(-13.5338079, -71.9806874)",29,184,SJ18
159,22092601,2022-07-14 17:27:59,5,"(-13.5347878, -71.9807784)",31,183,SJ18
160,22092602,2022-07-14 17:28:13,5,"(-13.5354956, -71.9804941)",11,149,SJ18
161,22092724,2022-07-14 17:28:51,5,"(-13.5361618, -71.9802931)",21,162,SJ18
162,22092932,2022-07-14 17:29:44,5,"(-13.5367069, -71.9800159)",13,155,SJ18
163,22092986,2022-07-14 17:30:00,5,"(-13.5374073, -71.9800468)",18,206,SJ18
164,22093097,2022-07-14 17:30:23,5,"(-13.5380393, -71.9803867)",21,206,SJ18
165,22093144,2022-07-14 17:30:39,5,"(-13.5386476, -71.9806917)",14,208,SJ18
166,22093215,2022-07-14 17:31:03,5,"(-13.5393293, -71.9809947)",19,200,SJ18
167,22093255,2022-07-14 17:31:15,5,"(-13.5399491, -71.9812069)",21,198,SJ18
168,22093347,2022-07-14 17:31:39,5,"(-13.5406509, -71.9814128)",23,187,SJ18
169,22093464,2022-07-14 17:32:06,5,"(-13.5413193, -71.9817058)",15,216,SJ18
170,22093505,2022-07-14 17:32:19,5,"(-13.5418892, -71.9821284)",24,210,SJ18
171,22093613,2022-07-14 17:32:54,5,"(-13.5424855, -71.982065)",8,142,SJ18
172,22093791,2022-07-14 17:33:40,5,"(-13.5431439, -71.9820667)",18,209,SJ18
173,22093827,2022-07-14 17:33:52,5,"(-13.5437346, -71.9822575)",21,166,SJ18
174,22093862,2022-07-14 17:34:04,5,"(-13.5444972, -71.982069)",20,171,SJ18
175,22093968,2022-07-14 17:34:39,5,"(-13.5450562, -71.9822948)",18,295,SJ18
176,22094014,2022-07-14 17:34:51,5,"(-13.5447478, -71.9827831)",20,274,SJ18
177,22094053,2022-07-14 17:35:03,5,"(-13.5450908, -71.983354)",22,224,SJ18
178,22094094,2022-07-14 17:35:15,5,"(-13.5455429, -71.9837762)",20,222,SJ18
179,22094133,2022-07-14 17:35:27,5,"(-13.5460462, -71.984184)",20,225,SJ18
180,22094174,2022-07-14 17:35:39,5,"(-13.5465652, -71.9845815)",20,209,SJ18
181,22094226,2022-07-14 17:35:51,5,"(-13.5471467, -71.9848868)",21,214,SJ18
182,22094295,2022-07-14 17:36:03,5,"(-13.5476507, -71.9852569)",20,222,SJ18
183,22094299,2022-07-14 17:36:15,5,"(-13.5480204, -71.9858077)",20,233,SJ18
184,22094399,2022-07-14 17:36:45,5,"(-13.5484941, -71.9864254)",21,236,SJ18
185,22094437,2022-07-14 17:36:57,5,"(-13.5488795, -71.9870379)",22,238,SJ18
186,22094474,2022-07-14 17:37:09,5,"(-13.549301, -71.9875767)",21,224,SJ18
187,22094514,2022-07-14 17:37:21,5,"(-13.5498287, -71.9881118)",26,226,SJ18
188,22094552,2022-07-14 17:37:33,5,"(-13.5503393, -71.9887649)",23,233,SJ18
189,22094631,2022-07-14 17:37:57,5,"(-13.5507728, -71.9893207)",19,235,SJ18
190,22094876,2022-07-14 17:38:46,5,"(-13.5518606, -71.9910926)",20,237,SJ18
191,22094886,2022-07-14 17:38:58,5,"(-13.5521562, -71.9909873)",19,73,SJ18
192,22094878,2022-07-14 17:39:10,5,"(-13.55178, -71.9903925)",23,57,SJ18
193,22094933,2022-07-14 17:39:22,5,"(-13.5512713, -71.989662)",30,52,SJ18
194,22095011,2022-07-14 17:39:34,5,"(-13.5513528, -71.9888737)",26,128,SJ18
195,22095042,2022-07-14 17:39:46,5,"(-13.5513869, -71.9881071)",24,104,SJ18
