,id,date_time,lap,latitude_longitude,velocity,navigation,vehicle_id
600,21979150,2022-07-14 09:02:55,2,"(-13.5287998, -71.9371014)",22,286,SJ02
601,21979247,2022-07-14 09:03:08,2,"(-13.5285928, -71.937813)",29,286,SJ02
602,21979255,2022-07-14 09:03:20,2,"(-13.5283703, -71.938645)",29,286,SJ02
603,21979315,2022-07-14 09:03:32,2,"(-13.5281637, -71.9393835)",24,286,SJ02
604,21979577,2022-07-14 09:04:43,2,"(-13.5279744, -71.9400568)",17,282,SJ02
605,21979637,2022-07-14 09:04:55,2,"(-13.5278599, -71.9409169)",35,273,SJ02
606,21979693,2022-07-14 09:05:07,2,"(-13.5277274, -71.9420535)",37,277,SJ02
607,21979999,2022-07-14 09:05:43,2,"(-13.5273655, -71.9450424)",21,278,SJ02
608,21980001,2022-07-14 09:06:00,2,"(-13.527266, -71.9459052)",29,277,SJ02
609,21980003,2022-07-14 09:06:12,2,"(-13.5271032, -71.9468231)",25,282,SJ02
610,21980064,2022-07-14 09:06:30,2,"(-13.5269309, -71.9475266)",26,286,SJ02
611,21980151,2022-07-14 09:06:42,2,"(-13.5266145, -71.9485321)",33,285,SJ02
612,21980155,2022-07-14 09:06:54,2,"(-13.5262315, -71.9497982)",45,288,SJ02
613,21980223,2022-07-14 09:07:12,2,"(-13.5258984, -71.9506841)",12,320,SJ02
614,21980490,2022-07-14 09:08:15,2,"(-13.5255321, -71.9520048)",23,288,SJ02
615,21980566,2022-07-14 09:08:27,2,"(-13.5252957, -71.9527298)",21,287,SJ02
616,21980635,2022-07-14 09:08:39,2,"(-13.5250648, -71.9534984)",30,284,SJ02
617,21980658,2022-07-14 09:08:51,2,"(-13.5248173, -71.9543884)",31,288,SJ02
618,21980718,2022-07-14 09:09:03,2,"(-13.5245543, -71.9551994)",19,287,SJ02
619,21980791,2022-07-14 09:09:21,2,"(-13.5242951, -71.955924)",17,295,SJ02
620,21981150,2022-07-14 09:10:46,2,"(-13.5241146, -71.9566492)",13,288,SJ02
621,21981207,2022-07-14 09:10:59,2,"(-13.5238593, -71.9574313)",30,287,SJ02
622,21981260,2022-07-14 09:11:11,2,"(-13.523558, -71.9584421)",36,288,SJ02
623,21981455,2022-07-14 09:11:42,2,"(-13.5233577, -71.9591981)",17,285,SJ02
624,21981456,2022-07-14 09:11:55,2,"(-13.5230791, -71.9601085)",35,286,SJ02
625,21981485,2022-07-14 09:12:10,2,"(-13.522782, -71.9610634)",0,295,SJ02
626,21981778,2022-07-14 09:13:23,2,"(-13.522582, -71.9617596)",29,287,SJ02
627,21981827,2022-07-14 09:13:35,2,"(-13.5222669, -71.9627751)",33,289,SJ02
628,21981967,2022-07-14 09:14:08,2,"(-13.5220245, -71.9635274)",19,287,SJ02
629,21982018,2022-07-14 09:14:20,2,"(-13.521764, -71.9643897)",36,285,SJ02
630,21982100,2022-07-14 09:14:32,2,"(-13.5214369, -71.9655844)",37,285,SJ02
631,21982187,2022-07-14 09:15:04,2,"(-13.5211774, -71.9664247)",13,286,SJ02
632,21982233,2022-07-14 09:15:17,2,"(-13.5209482, -71.9671462)",23,284,SJ02
633,21982308,2022-07-14 09:15:32,2,"(-13.5207318, -71.9678988)",9,293,SJ02
634,21982536,2022-07-14 09:16:26,2,"(-13.5205684, -71.968597)",12,280,SJ02
635,21982665,2022-07-14 09:17:01,2,"(-13.5204714, -71.96929)",2,237,SJ02
636,21982872,2022-07-14 09:17:25,2,"(-13.5211756, -71.9694053)",22,184,SJ02
637,21982879,2022-07-14 09:17:42,2,"(-13.52187, -71.9695287)",15,191,SJ02
638,21982942,2022-07-14 09:18:04,2,"(-13.5226651, -71.9696482)",13,197,SJ02
639,21983031,2022-07-14 09:18:21,2,"(-13.5226351, -71.9703838)",24,280,SJ02
640,21983174,2022-07-14 09:18:55,2,"(-13.5229491, -71.9708058)",17,189,SJ02
641,21983304,2022-07-14 09:19:25,2,"(-13.5236783, -71.9709534)",10,195,SJ02
642,21983404,2022-07-14 09:19:48,2,"(-13.5243498, -71.9711469)",11,277,SJ02
643,21983467,2022-07-14 09:20:01,2,"(-13.5242385, -71.9718368)",25,276,SJ02
644,21983563,2022-07-14 09:20:24,2,"(-13.5242114, -71.972536)",12,265,SJ02
645,21983629,2022-07-14 09:20:41,2,"(-13.5248461, -71.9725219)",31,165,SJ02
646,21983697,2022-07-14 09:20:58,2,"(-13.5256607, -71.9721699)",18,149,SJ02
647,21983808,2022-07-14 09:21:26,2,"(-13.5263389, -71.9717766)",32,149,SJ02
648,21983875,2022-07-14 09:21:42,2,"(-13.5268671, -71.9717861)",18,290,SJ02
649,21983928,2022-07-14 09:21:54,2,"(-13.5263836, -71.9724788)",33,300,SJ02
650,21984024,2022-07-14 09:22:21,2,"(-13.5260726, -71.9733336)",11,288,SJ02
651,21984087,2022-07-14 09:22:35,2,"(-13.5258701, -71.9740334)",23,287,SJ02
652,21984136,2022-07-14 09:22:47,2,"(-13.5256259, -71.9748324)",30,287,SJ02
653,21984224,2022-07-14 09:23:11,2,"(-13.5253305, -71.9754807)",20,287,SJ02
654,21984264,2022-07-14 09:23:23,2,"(-13.5250877, -71.9762894)",32,286,SJ02
655,21984350,2022-07-14 09:23:46,2,"(-13.5247589, -71.9770551)",9,294,SJ02
656,21984634,2022-07-14 09:24:58,2,"(-13.524437, -71.9777045)",6,296,SJ02
657,21984695,2022-07-14 09:25:16,2,"(-13.5240989, -71.9783608)",27,295,SJ02
658,21984811,2022-07-14 09:25:44,2,"(-13.5237399, -71.9790855)",7,298,SJ02
659,21985116,2022-07-14 09:27:04,2,"(-13.5234571, -71.9797117)",5,291,SJ02
660,21985180,2022-07-14 09:27:21,2,"(-13.5231618, -71.9803337)",20,296,SJ02
661,21985238,2022-07-14 09:27:33,2,"(-13.5228471, -71.9810275)",27,296,SJ02
662,21985392,2022-07-14 09:28:17,2,"(-13.5225377, -71.9816419)",5,304,SJ02
663,21985728,2022-07-14 09:29:43,2,"(-13.5224527, -71.9822084)",7,226,SJ02
664,21986050,2022-07-14 09:31:07,2,"(-13.5227889, -71.9828039)",3,217,SJ02
665,21986284,2022-07-14 09:32:06,2,"(-13.5233989, -71.9829534)",10,193,SJ02
666,21986534,2022-07-14 09:33:09,2,"(-13.5240536, -71.98311)",7,199,SJ02
667,21986818,2022-07-14 09:34:28,2,"(-13.5246629, -71.9833818)",13,203,SJ02
668,21987016,2022-07-14 09:35:14,2,"(-13.5252982, -71.9836073)",8,197,SJ02
669,21987074,2022-07-14 09:35:29,2,"(-13.5256822, -71.983099)",22,116,SJ02
670,21987123,2022-07-14 09:35:43,2,"(-13.5259575, -71.9823564)",24,109,SJ02
671,21987319,2022-07-14 09:36:34,2,"(-13.5262795, -71.9817364)",10,191,SJ02
672,21987396,2022-07-14 09:36:55,2,"(-13.5270045, -71.9820538)",18,202,SJ02
673,21987548,2022-07-14 09:37:38,2,"(-13.5276669, -71.98234)",12,199,SJ02
674,21987677,2022-07-14 09:38:12,2,"(-13.5280099, -71.9829101)",16,270,SJ02
675,21987806,2022-07-14 09:38:48,2,"(-13.5280555, -71.9837353)",10,259,SJ02
676,21987870,2022-07-14 09:39:05,2,"(-13.5285085, -71.9835966)",22,122,SJ02
677,21987964,2022-07-14 09:39:24,2,"(-13.5290832, -71.9832163)",25,162,SJ02
678,21988045,2022-07-14 09:39:46,2,"(-13.5297869, -71.9830301)",17,157,SJ02
679,21988100,2022-07-14 09:40:01,2,"(-13.5304758, -71.982913)",18,164,SJ02
680,21988374,2022-07-14 09:40:29,2,"(-13.5310154, -71.9825345)",11,77,SJ02
681,21988376,2022-07-14 09:40:45,2,"(-13.5307152, -71.9817423)",18,75,SJ02
682,21988378,2022-07-14 09:40:57,2,"(-13.5305294, -71.9809205)",32,73,SJ02
683,21988381,2022-07-14 09:41:09,2,"(-13.5302599, -71.9798486)",26,76,SJ02
684,21988525,2022-07-14 09:41:45,2,"(-13.5307694, -71.9797623)",19,191,SJ02
685,21988535,2022-07-14 09:41:57,2,"(-13.5315695, -71.9799837)",33,193,SJ02
686,21988569,2022-07-14 09:42:09,2,"(-13.5326433, -71.9802873)",28,206,SJ02
687,21988819,2022-07-14 09:42:44,2,"(-13.5339518, -71.9807049)",26,188,SJ02
688,21988820,2022-07-14 09:42:56,2,"(-13.5350375, -71.9807591)",26,160,SJ02
689,21988834,2022-07-14 09:43:23,2,"(-13.5355915, -71.9804549)",16,151,SJ02
690,21988874,2022-07-14 09:43:36,2,"(-13.5362825, -71.9802265)",9,153,SJ02
691,21989116,2022-07-14 09:44:46,2,"(-13.5370578, -71.9799301)",17,180,SJ02
692,21989173,2022-07-14 09:44:59,2,"(-13.5378594, -71.9802967)",31,206,SJ02
693,21989236,2022-07-14 09:45:11,2,"(-13.5386898, -71.9807022)",28,206,SJ02
694,21989340,2022-07-14 09:45:37,2,"(-13.539347, -71.9810135)",15,197,SJ02
695,21989389,2022-07-14 09:45:51,2,"(-13.5399909, -71.9812245)",19,198,SJ02
696,21989444,2022-07-14 09:46:06,2,"(-13.5406211, -71.9813775)",19,186,SJ02
697,21989561,2022-07-14 09:46:36,2,"(-13.5412182, -71.9816269)",12,216,SJ02
698,21989626,2022-07-14 09:46:50,2,"(-13.5417824, -71.982034)",25,214,SJ02
699,21989676,2022-07-14 09:47:08,2,"(-13.5424003, -71.9821373)",12,141,SJ02
700,21989812,2022-07-14 09:47:43,2,"(-13.5429926, -71.9819202)",9,208,SJ02
701,21989861,2022-07-14 09:47:57,2,"(-13.5436526, -71.9822409)",20,167,SJ02
702,21989906,2022-07-14 09:48:09,2,"(-13.5444043, -71.9820385)",23,167,SJ02
703,21989967,2022-07-14 09:48:28,2,"(-13.5450909, -71.9820431)",15,245,SJ02
704,21990024,2022-07-14 09:48:43,2,"(-13.5447467, -71.982655)",21,289,SJ02
705,21990081,2022-07-14 09:48:56,2,"(-13.5450039, -71.9832822)",22,224,SJ02
706,21990122,2022-07-14 09:49:08,2,"(-13.5456139, -71.9838238)",28,224,SJ02
707,21990176,2022-07-14 09:49:20,2,"(-13.5462285, -71.9843743)",19,217,SJ02
708,21990391,2022-07-14 09:50:17,2,"(-13.5468604, -71.9847501)",19,204,SJ02
709,21990447,2022-07-14 09:50:29,2,"(-13.5475242, -71.9852211)",29,219,SJ02
710,21990484,2022-07-14 09:50:41,2,"(-13.5480689, -71.9858525)",20,235,SJ02
711,21990594,2022-07-14 09:51:07,2,"(-13.5484934, -71.9864444)",23,237,SJ02
712,21990602,2022-07-14 09:51:19,2,"(-13.5489549, -71.9872368)",30,238,SJ02
713,21990651,2022-07-14 09:51:31,2,"(-13.5495895, -71.9879108)",24,226,SJ02
714,21990775,2022-07-14 09:51:57,2,"(-13.5500664, -71.9884817)",22,229,SJ02
715,21990977,2022-07-14 09:52:49,2,"(-13.5515102, -71.9906571)",29,240,SJ02
716,21990987,2022-07-14 09:52:49,2,"(-13.5515102, -71.9906571)",29,240,SJ02
717,21991044,2022-07-14 09:53:14,2,"(-13.5518573, -71.9912805)",21,221,SJ02
718,21991094,2022-07-14 09:53:27,2,"(-13.5519359, -71.9906214)",24,58,SJ02
719,21991187,2022-07-14 09:53:52,2,"(-13.5514975, -71.9899849)",21,52,SJ02
720,21991227,2022-07-14 09:54:04,2,"(-13.551148, -71.989193)",27,108,SJ02
721,21991260,2022-07-14 09:54:16,2,"(-13.5513797, -71.9884693)",25,72,SJ02
722,21991374,2022-07-14 09:54:44,2,"(-13.5513703, -71.9877424)",19,54,SJ02
723,21991415,2022-07-14 09:54:56,2,"(-13.5507394, -71.9874664)",25,42,SJ02
724,21991457,2022-07-14 09:55:08,2,"(-13.5502661, -71.9868036)",23,65,SJ02
725,21991530,2022-07-14 09:55:28,2,"(-13.5507816, -71.9867656)",1,197,SJ02
726,21991627,2022-07-14 09:55:54,2,"(-13.5514051, -71.987015)",20,199,SJ02
727,21991669,2022-07-14 09:56:06,2,"(-13.5519913, -71.9876022)",31,252,SJ02
728,21991707,2022-07-14 09:56:18,2,"(-13.5523946, -71.9883348)",32,195,SJ02
729,21991758,2022-07-14 09:56:30,2,"(-13.5528448, -71.9890531)",32,291,SJ02
730,21991804,2022-07-14 09:56:42,2,"(-13.5522382, -71.989669)",31,245,SJ02
731,21991845,2022-07-14 09:56:55,2,"(-13.5529808, -71.9901524)",6,206,SJ02
732,21991928,2022-07-14 09:57:21,2,"(-13.5536682, -71.9904582)",26,201,SJ02
733,21991964,2022-07-14 09:57:33,2,"(-13.5543644, -71.9908857)",17,206,SJ02
734,21992036,2022-07-14 09:57:52,2,"(-13.5550462, -71.9910136)",27,190,SJ02
735,21992082,2022-07-14 09:58:04,2,"(-13.5558309, -71.9913991)",31,211,SJ02
736,21992189,2022-07-14 09:58:31,2,"(-13.5558514, -71.9913928)",23,30,SJ02
737,21992541,2022-07-14 09:59:07,2,"(-13.5526264, -71.9899691)",41,26,SJ02
738,21992542,2022-07-14 09:59:19,2,"(-13.5524636, -71.9893089)",32,163,SJ02
739,21992544,2022-07-14 09:59:31,2,"(-13.5527857, -71.988426)",39,50,SJ02
740,21992546,2022-07-14 09:59:43,2,"(-13.5519922, -71.9878705)",31,87,SJ02
741,21992550,2022-07-14 09:59:55,2,"(-13.5515123, -71.9869986)",37,21,SJ02
742,21992551,2022-07-14 10:00:07,2,"(-13.5503934, -71.986575)",26,9,SJ02
743,21992596,2022-07-14 10:00:19,2,"(-13.550614, -71.9873394)",40,239,SJ02
744,21992665,2022-07-14 10:00:31,2,"(-13.5514104, -71.9879411)",29,261,SJ02
745,21992672,2022-07-14 10:00:43,2,"(-13.5512773, -71.9889836)",34,309,SJ02
746,21992721,2022-07-14 10:00:55,2,"(-13.5515145, -71.9901067)",46,233,SJ02
747,21993104,2022-07-14 10:01:40,2,"(-13.5512682, -71.9901835)",33,57,SJ02
748,21993108,2022-07-14 10:01:52,2,"(-13.5505966, -71.9890967)",42,51,SJ02
749,21993109,2022-07-14 10:02:04,2,"(-13.5497678, -71.9881187)",47,49,SJ02
750,21993113,2022-07-14 10:02:16,2,"(-13.5488223, -71.9871187)",46,58,SJ02
751,21993115,2022-07-14 10:02:28,2,"(-13.5480553, -71.9858223)",49,51,SJ02
752,21993116,2022-07-14 10:02:40,2,"(-13.5471937, -71.9849714)",36,34,SJ02
753,21993138,2022-07-14 10:02:53,2,"(-13.5463682, -71.9844435)",8,46,SJ02
754,21993206,2022-07-14 10:03:11,2,"(-13.5456246, -71.9838962)",38,36,SJ02
755,21993244,2022-07-14 10:03:23,2,"(-13.544794, -71.9830533)",31,54,SJ02
756,21993289,2022-07-14 10:03:35,2,"(-13.5450471, -71.9822402)",29,132,SJ02
757,21993343,2022-07-14 10:03:49,2,"(-13.5446344, -71.9819716)",24,346,SJ02
758,21993386,2022-07-14 10:04:01,2,"(-13.5437707, -71.9821663)",23,347,SJ02
759,21993466,2022-07-14 10:04:25,2,"(-13.5431099, -71.9820183)",23,31,SJ02
760,21993619,2022-07-14 10:05:06,2,"(-13.5424934, -71.9820323)",10,323,SJ02
761,21993730,2022-07-14 10:05:32,2,"(-13.5418902, -71.9820999)",15,29,SJ02
762,21993773,2022-07-14 10:05:44,2,"(-13.5412052, -71.9816452)",33,34,SJ02
763,21993878,2022-07-14 10:06:11,2,"(-13.5404646, -71.9813386)",18,10,SJ02
764,21993944,2022-07-14 10:06:27,2,"(-13.5397215, -71.9811406)",5,18,SJ02
765,21994028,2022-07-14 10:06:51,2,"(-13.5391073, -71.9809216)",17,19,SJ02
766,21994116,2022-07-14 10:07:15,2,"(-13.5383694, -71.9805454)",29,29,SJ02
767,21994162,2022-07-14 10:07:27,2,"(-13.5375136, -71.9801261)",29,26,SJ02
768,21994204,2022-07-14 10:07:39,2,"(-13.5368408, -71.9799108)",19,345,SJ02
769,21994444,2022-07-14 10:08:40,2,"(-13.5362324, -71.9802311)",8,336,SJ02
770,21994624,2022-07-14 10:09:27,2,"(-13.5356158, -71.9803144)",20,351,SJ02
771,21994673,2022-07-14 10:09:39,2,"(-13.5348958, -71.9807009)",27,343,SJ02
772,21994722,2022-07-14 10:09:51,2,"(-13.5339863, -71.9806601)",31,6,SJ02
773,21994768,2022-07-14 10:10:03,2,"(-13.5330366, -71.9804212)",29,26,SJ02
774,21994813,2022-07-14 10:10:15,2,"(-13.5323813, -71.9800935)",24,14,SJ02
775,21994855,2022-07-14 10:10:27,2,"(-13.5316676, -71.9799164)",26,13,SJ02
776,21994898,2022-07-14 10:10:39,2,"(-13.5308822, -71.9797395)",24,13,SJ02
777,21994989,2022-07-14 10:10:54,2,"(-13.5302266, -71.979646)",12,300,SJ02
778,21995056,2022-07-14 10:11:26,2,"(-13.5303782, -71.9804349)",14,257,SJ02
779,21995129,2022-07-14 10:11:46,2,"(-13.5305735, -71.981279)",19,255,SJ02
780,21995332,2022-07-14 10:12:40,2,"(-13.530727, -71.9819411)",11,251,SJ02
781,21995428,2022-07-14 10:13:05,2,"(-13.5309082, -71.9826882)",13,339,SJ02
782,21995805,2022-07-14 10:13:32,2,"(-13.5302722, -71.982971)",12,337,SJ02
783,21995808,2022-07-14 10:13:56,2,"(-13.5296468, -71.9831393)",14,342,SJ02
784,21995820,2022-07-14 10:14:11,2,"(-13.528955, -71.983343)",27,336,SJ02
785,21995826,2022-07-14 10:14:11,2,"(-13.528955, -71.983343)",27,336,SJ02
786,21995828,2022-07-14 10:14:43,2,"(-13.5284243, -71.9838282)",12,306,SJ02
787,21995818,2022-07-14 10:15:02,2,"(-13.5280264, -71.9834217)",19,85,SJ02
788,21995865,2022-07-14 10:15:14,2,"(-13.5280137, -71.9826883)",23,98,SJ02
789,21996051,2022-07-14 10:16:12,2,"(-13.5276021, -71.9823525)",8,294,SJ02
790,21996105,2022-07-14 10:16:26,2,"(-13.5273681, -71.9829704)",19,288,SJ02
791,21996180,2022-07-14 10:16:47,2,"(-13.5270885, -71.9837146)",7,355,SJ02
792,21996272,2022-07-14 10:17:16,2,"(-13.5264637, -71.9834896)",11,11,SJ02
793,21996332,2022-07-14 10:17:32,2,"(-13.5258022, -71.9832305)",14,20,SJ02
794,21996422,2022-07-14 10:17:55,2,"(-13.5251184, -71.9831066)",13,299,SJ02
795,21996706,2022-07-14 10:19:15,2,"(-13.5245861, -71.9833017)",14,19,SJ02
796,21996771,2022-07-14 10:19:34,2,"(-13.5237648, -71.9830229)",21,12,SJ02
797,21996882,2022-07-14 10:20:02,2,"(-13.5231214, -71.9828656)",10,36,SJ02
798,21997319,2022-07-14 10:22:06,2,"(-13.522669, -71.9823691)",6,43,SJ02
799,21997483,2022-07-14 10:22:54,2,"(-13.5225544, -71.9817995)",8,121,SJ02
800,21997562,2022-07-14 10:23:19,2,"(-13.5228976, -71.981099)",4,100,SJ02
801,21997685,2022-07-14 10:23:57,2,"(-13.5232149, -71.9804199)",11,115,SJ02
802,21997764,2022-07-14 10:24:20,2,"(-13.5234941, -71.9798028)",23,117,SJ02
803,21997812,2022-07-14 10:24:32,2,"(-13.5237987, -71.9791641)",22,115,SJ02
804,21997871,2022-07-14 10:24:45,2,"(-13.5240464, -71.9785691)",13,116,SJ02
805,21998087,2022-07-14 10:25:46,2,"(-13.5244137, -71.9779669)",17,161,SJ02
806,21998145,2022-07-14 10:26:02,2,"(-13.5249758, -71.9778485)",19,92,SJ02
807,21998188,2022-07-14 10:26:14,2,"(-13.5250836, -71.9768732)",31,100,SJ02
808,21998225,2022-07-14 10:26:26,2,"(-13.5253064, -71.9761303)",28,108,SJ02
809,21998268,2022-07-14 10:26:38,2,"(-13.5256778, -71.974909)",48,106,SJ02
810,21998459,2022-07-14 10:27:03,2,"(-13.5263239, -71.9728722)",21,107,SJ02
811,21998460,2022-07-14 10:27:15,2,"(-13.5267042, -71.972162)",25,126,SJ02
812,21998472,2022-07-14 10:27:36,2,"(-13.5271438, -71.9716072)",18,126,SJ02
813,21998604,2022-07-14 10:28:12,2,"(-13.5273181, -71.9710418)",17,359,SJ02
814,21998666,2022-07-14 10:28:24,2,"(-13.5266736, -71.9714728)",32,326,SJ02
815,21998717,2022-07-14 10:28:36,2,"(-13.5258928, -71.9719787)",23,329,SJ02
816,21998784,2022-07-14 10:28:56,2,"(-13.5253189, -71.9723136)",20,331,SJ02
817,21998830,2022-07-14 10:29:08,2,"(-13.5244686, -71.9725535)",33,346,SJ02
818,21998894,2022-07-14 10:29:24,2,"(-13.5236215, -71.9727306)",10,345,SJ02
819,21998974,2022-07-14 10:29:42,2,"(-13.5228756, -71.9729346)",22,346,SJ02
820,21999045,2022-07-14 10:30:05,2,"(-13.5223313, -71.9728216)",14,103,SJ02
821,21999486,2022-07-14 10:30:35,2,"(-13.5224502, -71.972079)",19,107,SJ02
822,21999489,2022-07-14 10:30:59,2,"(-13.5225295, -71.9713077)",24,101,SJ02
823,21999492,2022-07-14 10:31:11,2,"(-13.5226264, -71.9704867)",25,95,SJ02
824,21999495,2022-07-14 10:31:39,2,"(-13.5227498, -71.9697466)",13,91,SJ02
825,21999500,2022-07-14 10:32:03,2,"(-13.5228686, -71.9690346)",24,99,SJ02
826,21999627,2022-07-14 10:32:45,2,"(-13.5227926, -71.9683085)",27,37,SJ02
827,21999667,2022-07-14 10:32:57,2,"(-13.5219167, -71.9676924)",38,34,SJ02
828,21999719,2022-07-14 10:33:09,2,"(-13.5211707, -71.9669924)",33,67,SJ02
829,21999831,2022-07-14 10:33:37,2,"(-13.5213566, -71.9662426)",19,107,SJ02
830,21999873,2022-07-14 10:33:49,2,"(-13.5216273, -71.9653688)",31,106,SJ02
831,21999920,2022-07-14 10:34:01,2,"(-13.5219348, -71.9644002)",28,110,SJ02
832,21999990,2022-07-14 10:34:20,2,"(-13.5221216, -71.9636984)",25,100,SJ02
833,22000040,2022-07-14 10:34:32,2,"(-13.5224622, -71.9626115)",39,106,SJ02
834,22000188,2022-07-14 10:35:16,2,"(-13.5227459, -71.9617395)",6,113,SJ02
835,22000257,2022-07-14 10:35:30,2,"(-13.5229511, -71.9609337)",26,107,SJ02
836,22000305,2022-07-14 10:35:42,2,"(-13.5231966, -71.9601319)",27,108,SJ02
837,22000415,2022-07-14 10:36:13,2,"(-13.5234374, -71.9594025)",23,103,SJ02
838,22000458,2022-07-14 10:36:25,2,"(-13.523798, -71.9582713)",46,108,SJ02
839,22000550,2022-07-14 10:36:49,2,"(-13.5241138, -71.9573166)",19,107,SJ02
840,22000592,2022-07-14 10:37:01,2,"(-13.5243116, -71.9565984)",28,107,SJ02
841,22000764,2022-07-14 10:37:46,2,"(-13.5245131, -71.9559189)",14,107,SJ02
842,22000845,2022-07-14 10:38:08,2,"(-13.5247334, -71.9552286)",21,109,SJ02
843,22000901,2022-07-14 10:38:20,2,"(-13.5249979, -71.9543567)",25,108,SJ02
844,22001110,2022-07-14 10:39:17,2,"(-13.5252355, -71.9536895)",23,107,SJ02
845,22001164,2022-07-14 10:39:29,2,"(-13.5255084, -71.9527565)",35,109,SJ02
846,22001341,2022-07-14 10:40:15,2,"(-13.525749, -71.951991)",13,112,SJ02
847,22001410,2022-07-14 10:40:34,2,"(-13.5259462, -71.9512695)",26,107,SJ02
848,22001454,2022-07-14 10:40:46,2,"(-13.5262873, -71.9501464)",44,107,SJ02
849,22001512,2022-07-14 10:40:58,2,"(-13.5266557, -71.9489446)",26,106,SJ02
850,22001703,2022-07-14 10:41:47,2,"(-13.5268724, -71.9482017)",30,110,SJ02
851,22001746,2022-07-14 10:41:59,2,"(-13.5272267, -71.947024)",46,103,SJ02
852,22001818,2022-07-14 10:42:20,2,"(-13.5274317, -71.9460044)",20,96,SJ02
853,22001867,2022-07-14 10:42:32,2,"(-13.5275229, -71.9448792)",48,97,SJ02
854,22001912,2022-07-14 10:42:44,2,"(-13.5276622, -71.9436046)",22,98,SJ02
855,22002090,2022-07-14 10:43:35,2,"(-13.527767, -71.9427383)",39,96,SJ02
856,22002141,2022-07-14 10:43:47,2,"(-13.5279348, -71.9412981)",45,95,SJ02
857,22002187,2022-07-14 10:44:01,2,"(-13.5281688, -71.9401202)",0,274,SJ02
858,22002366,2022-07-14 10:44:46,2,"(-13.5283497, -71.9393866)",34,106,SJ02
859,22002409,2022-07-14 10:44:58,2,"(-13.5286723, -71.9382933)",17,106,SJ02
860,22002488,2022-07-14 10:45:20,2,"(-13.5288749, -71.9375315)",32,105,SJ02
861,22002528,2022-07-14 10:45:32,2,"(-13.529229, -71.9363968)",29,111,SJ02
862,22002706,2022-07-14 10:46:19,2,"(-13.5294216, -71.935634)",29,103,SJ02
863,22002752,2022-07-14 10:46:31,2,"(-13.52974, -71.9345231)",40,104,SJ02
864,22002802,2022-07-14 10:46:43,2,"(-13.5300907, -71.9332652)",41,105,SJ02
865,22002886,2022-07-14 10:47:03,2,"(-13.5303169, -71.9324048)",26,101,SJ02
866,22002924,2022-07-14 10:47:15,2,"(-13.5306447, -71.9313452)",37,105,SJ02
867,22002993,2022-07-14 10:47:34,2,"(-13.5309117, -71.9304879)",16,105,SJ02
868,22003127,2022-07-14 10:48:10,2,"(-13.5310853, -71.9297099)",18,108,SJ02
869,22003171,2022-07-14 10:48:22,2,"(-13.5313458, -71.9288047)",34,106,SJ02
870,22003214,2022-07-14 10:48:34,2,"(-13.5316183, -71.9278923)",27,107,SJ02
871,22003264,2022-07-14 10:48:46,2,"(-13.5318705, -71.9270555)",29,106,SJ02
872,22003322,2022-07-14 10:49:02,2,"(-13.5320981, -71.9262809)",19,107,SJ02
873,22003384,2022-07-14 10:49:21,2,"(-13.5322804, -71.9255942)",19,103,SJ02
874,22003426,2022-07-14 10:49:34,2,"(-13.532535, -71.9247391)",36,106,SJ02
875,22003467,2022-07-14 10:49:46,2,"(-13.5328924, -71.9234019)",45,103,SJ02
876,22003518,2022-07-14 10:49:58,2,"(-13.5329956, -71.9221842)",34,87,SJ02
877,22003569,2022-07-14 10:50:11,2,"(-13.5328638, -71.9212852)",15,81,SJ02
878,22003711,2022-07-14 10:50:46,2,"(-13.5327155, -71.9205613)",23,78,SJ02
879,22003725,2022-07-14 10:50:58,2,"(-13.532513, -71.9197031)",27,78,SJ02
880,22003771,2022-07-14 10:51:10,2,"(-13.5323221, -71.9187764)",36,78,SJ02
881,22003825,2022-07-14 10:51:22,2,"(-13.5320878, -71.9175455)",42,81,SJ02
882,22003872,2022-07-14 10:51:34,2,"(-13.5317691, -71.9162976)",36,76,SJ02
883,22003918,2022-07-14 10:51:46,2,"(-13.5316971, -71.9151698)",32,97,SJ02
884,22003967,2022-07-14 10:51:59,2,"(-13.5319106, -71.9144075)",12,112,SJ02
885,22004066,2022-07-14 10:52:20,2,"(-13.5323234, -71.9137046)",29,122,SJ02
886,22004109,2022-07-14 10:52:32,2,"(-13.5328838, -71.9128427)",33,125,SJ02
887,22004233,2022-07-14 10:53:13,2,"(-13.5333678, -71.9121437)",9,124,SJ02
888,22004394,2022-07-14 10:53:59,2,"(-13.5337743, -71.9115333)",17,122,SJ02
889,22004438,2022-07-14 10:54:11,2,"(-13.5341851, -71.9109022)",28,124,SJ02
890,22004481,2022-07-14 10:54:23,2,"(-13.5347195, -71.9101044)",33,124,SJ02
891,22004539,2022-07-14 10:54:40,2,"(-13.5352695, -71.909327)",0,0,SJ02
892,22004627,2022-07-14 10:55:02,2,"(-13.5356544, -71.9086862)",25,124,SJ02
893,22004675,2022-07-14 10:55:14,2,"(-13.5361243, -71.9079864)",25,128,SJ02
894,22004896,2022-07-14 10:56:12,2,"(-13.5364948, -71.9074425)",13,121,SJ02
895,22004953,2022-07-14 10:56:28,2,"(-13.5368649, -71.9068335)",16,130,SJ02
896,22005034,2022-07-14 10:56:54,2,"(-13.5372714, -71.9062107)",22,121,SJ02
897,22005132,2022-07-14 10:57:23,2,"(-13.537397, -71.9056151)",18,126,SJ02
